municipio_ine	localidad	codigo_postal
17016	CALABUIG	17483
17222	VILAÜR	17483
17066	VILATENIM	17484
17230	VILA-SACRA	17485
17047	CASTELLO D'EMPURIES	17486
17047	EMPURIABRAVA	17487
17032	CADAQUES	17488
17032	PORTLLIGAT	17488
17140	PORT DE LA SELVA, EL	17489
17188	SELVA DE MAR, LA	17489
17140	VALL DE SANTA CREU, LA	17489
17092	GRIFEU	17490
17092	LLANÇA	17490
17132	PERALADA	17491
17132	VILANOVA DE LA MUGA	17492
17129	MARZA	17493
17129	PEDRET I MARZA	17493
17223	VILAJÜIGA	17493
17128	PAU	17494
17128	VILAÜT	17494
17120	PALAU-SAVERDERA	17495
17054	COLERA	17496
17054	GARBET	17496
17138	PORTBOU	17497
17147	COLONIA ROCAFIGUERA	17500
17147	RIPOLL	17500
17147	BRUCS	17510
17147	LLAES	17510
17096	LLOSSES, LES (MUNICIPIO)	17512
17096	SANT ESTEVE DE VALLESPIRANS	17512
17096	SANTA MARIA DE MATAMALA	17512
17096	SANT SADURNI DE SOVELLES	17513
17096	VILADONJA	17513
17096	PALMEROLA	17514
17212	CIURET	17515
17212	VIDRA	17515
17141	PUIGCERDA	17520
17141	VENTAJOLA	17520
17094	CEREJA	17527
17094	GORGUJA	17527
17094	LLIVIA	17527
17082	GUILS DE CERDANYA	17528
17082	SANEJA	17528
17082	SANT MARTI D'ARAVO	17528
17082	SANT MARTI DE CERDANYA	17528
17141	AGE	17529
17141	VILALLOBENT	17529
17036	CAMPDEVANOL	17530
17036	HERAND, L'	17530
17036	SANT MARTI D'ARMENCIES	17530
17080	GOMBREN	17531
17096	FARGA DE BEBIE, LA	17532
17145	BRUGUERA (AYTO RIBES FRESE)	17533
17145	BATET (AYTO RIBES FRESER)	17534
17037	CAMPELLES	17534
17043	FUSTANYA	17534
17043	NURIA	17534
17125	PARDINES	17534
17043	QUERALBS	17534
17043	RIALB	17534
17145	RIBES DE FRESER	17534
17145	RIBESALTES	17534
17145	SOLA VENTOLA	17534
17043	VILAMANYA	17534
17125	VILARO	17534
17134	CASETES, LES	17535
17134	PLANOLES	17535
17201	DORRIA	17536
17201	ESPINOSA	17536
17201	FORNELLS DE LA MUNTANYA	17536
17201	NEVA	17536
17201	TOSES	17536
17006	MOLINA, LA	17537
17006	ALP	17538
17061	DAS	17538
17069	ESCADARCS	17538
17069	ESTOLL	17538
17069	FONTANALS DE CERDANYA	17538
17006	MASELLA	17538
17061	MOSOLL	17538
17069	QUEIXANS	17538
17061	SANAVASTRE	17538
17069	SORIGUEROLA	17538
17061	TARTERA	17538
17069	URTX	17538
17206	URUS	17538
17084	ALL	17539
17024	BOLVIR	17539
17078	GER	17539
17078	GREIXER	17539
17084	ISOVOL	17539
17099	MERANGES	17539
17078	MOLI DE GER, EL	17539
17084	OLOPTE	17539
17024	TALLTORTA	17539
17066	FIGUERES	17600
17086	JONQUERA, LA	17700
17135	PONT DE MOLINS	17706
17001	AGULLANA	17707
17001	ESTRADA, L'	17707
17014	VAJOL, LA	17707
17041	CANTALLOPS	17708
17086	REQUESENS	17708
17086	LIMITS, ELS	17709
17158	CENTRO MILITAR SANT CLIMENT SESCEBES	17710
17102	MAÇANET DE CABRENYS	17720
17102	TAPIS	17721
17060	DARNIUS	17722
17234	BIURE	17723
17029	BOADELLA D'EMPORDÁ	17723
17029	ESCAULES, LES	17723
17093	HOSTALETS, ELS	17730
17093	LLERS	17730
17196	PALAU SURROCA	17731
17196	TERRADES	17731
17171	SANT LLORENÇ DE LA MUGA	17732
17003	ALBANYA	17733
17003	MOLI DE BAIX	17733
17003	MOLI DE DALT	17733
17003	CURSUVELL	17734
17003	LLORONA	17734
17221	VILAFANT	17740
17051	CISTELLA	17741
17228	TARAVAUS	17741
17051	VILARIG	17741
17012	AVINYONET DE PUIGVENTOS	17742
17228	VILANANT	17743
17111	CANELLES	17744
17111	NAVATA	17744
17088	LLADO	17745
17088	LLAVANERA (AYTO LLADO)	17745
17031	CABANELLES	17746
17031	QUEIXAS	17746
17031	SANT MARTI SESSERRES	17746
17031	VILADEMIRES	17746
17031	ESPINAVESSA	17747
17042	CAPMANY	17750
17042	VALL, LA (AYTO CAPMANY)	17750
17158	SANT CLIMENT SESCEBES	17751
17158	VILARTOLI	17751
17106	MOLLET DE PERALADA	17752
17064	ESPOLLA	17753
17143	RABOS D'EMPORDA	17754
17143	DELFIA	17755
17214	VILABERTRAN	17760
17030	CABANES	17761
17100	VILARNADAL	17762
17100	MASARAC	17763
17026	BORRASSA	17770
17026	CREIXELL	17770
17026	VILAMORELL	17770
17182	SANTA LLOGAIA D'ALGUEMA	17771
17115	ORDIS	17772
17136	PONTOS	17773
17136	ROMANYA D'EMPORDA	17773
17075	VILAJOAN	17773
17077	GARRIGUELLA	17780
17227	VILAMANISCLE	17781
17114	OLOT	17800
17114	SANT CRISTOFOL LES FONTS	17810
17184	CAN BLANC	17811
17184	CAN XEL	17811
17184	SALLENT, EL	17811
17184	SANT MIQUEL DE SACOT	17811
17184	SANTA PAU	17811
17114	BATET DE LA SERRA	17812
17208	HOSTALNOU DE BIANYA (L') (VALL DE BIANYA)	17813
17208	SANT MARTI DEL CLOT	17813
17208	SANT PERE DESPUIG	17813
17208	SANT SALVADOR DE BIANYA	17813
17208	SANTA MARGARIDA DE BIANYA	17813
17208	VALL DE BIANYA, LA	17813
17015	BANYOLES	17820
17162	COLLELL, EL	17830
17105	MIERES	17830
17162	TORN, EL	17830
17174	FALGONS	17831
17174	SANT MARTI DE CAMPMAJOR	17831
17174	SANT MIQUEL DE CAMPMAJOR	17831
17058	CRESPIA	17832
17065	ESPONELLA	17832
17058	LLAVANERA (AYTO CRESPIA)	17832
17065	MARTIS	17832
17058	PEDRINYA (AJUNTAMENT CRESPIA)	17832
17058	POMPIA	17832
17058	PORTELL	17832
17065	SANTENYS	17832
17065	VILERT	17832
17071	FONTCOBERTA	17833
17071	MELIANTA	17833
17218	OLLERS	17833
17218	VILADEMI	17833
17071	VILAVENUT	17833
17035	CAMOS	17834
17015	MAS USALL, EL	17834
17137	MIANEGUES	17834
17137	PORQUERES	17834
17137	PUJARNOL	17834
17035	SANT VICENÇ DE CAMOS	17834
17035	SANTA MARIA DE CAMOS	17834
17137	USALL (AYTO PORQUERES)	17834
17186	SARRIA DE DALT	17840
17186	SARRIA DE TER	17840
17040	MONTBO	17843
17123	MOTA, LA	17843
17123	PALOL DE REVARDIT	17843
17123	RIUDELLOTS DE LA CREU	17843
17056	BORGONYA	17844
17056	CORNELLA DEL TERRI	17844
17056	CORTS	17844
17056	PUJALS DELS CAVALLERS	17844
17056	PUJALS DELS PAGESOS	17844
17056	SORDS	17844
17056	RAVOS DEL TERRI	17845
17056	SANT ANDREU DEL TERRI	17845
17056	SANTA LLOGAIA DEL TERRI	17845
17137	MATA	17846
17019	BESALU	17850
17021	BEUDA	17850
17162	FARES	17850
17162	JUÏNYA	17850
17021	LLIGORDA	17850
17162	MIANA, LA	17850
17162	SANT FERRIOL	17850
17098	DOSQUERS	17851
17098	JONQUERES	17851
17098	LLORENS	17851
17098	MAIA DE MONTCAL	17851
17021	SEGUERO	17851
17098	VILARRODONA	17851
17190	SERINYA	17852
17010	ARGELAGUER	17853
17010	HOSTAL NOU DE LLIERCA, L'	17853
17154	SADERNES	17853
17154	SALES DE LLIERCA	17853
17200	TORTELLA	17853
17165	SANT JAUME DE LLIERCA	17854
17109	MONTAGUT	17855
17109	OIX	17855
17109	VEINAT DE COS	17855
17109	VEINAT DE FLUVIA	17855
17109	VEINAT DE LLIERCA	17855
17046	CASTELLFOLLIT DE LA ROCA	17856
17109	SANTA BARBARA DE PRUNERES	17856
17109	VALL DEL BAC (OIX)	17856
17185	BEGUDA	17857
17185	CANYA, LA (AJUNTAMENT DE SANT JOAN LES FONTS)	17857
17185	SANT COSME	17857
17185	SANT JOAN LES FONTS	17857
17208	CANYA, LA (AYTO VALL BIANYA)	17858
17208	LLOCALOU	17858
17208	SANT ANDREU DE SOCARRATS	17858
17167	COLONIA JORDANA, LA	17860
17167	COLONIA LLAUDET, LA	17860
17167	SANT JOAN DE LES ABADESSES	17860
17112	OGASSA	17861
17112	SANT MARTI DE SURROCA	17861
17112	SANT MARTI D'OGASSA	17861
17170	VALLFOGONA DE RIPOLLES	17862
17147	SANT BERNABE DE LES TENES	17863
17177	SANT PAU DE SEGURIES	17864
17177	VALL DEL BAC (SANT PAU SEGURIES)	17864
17039	COLONIA ESTEVENELL, LA	17866
17039	BEGET	17867
17039	CAMPRODON	17867
17039	CREIXENTURRI	17867
17039	FREIXENET DE DALT	17867
17039	LLIERCA	17867
17107	ESPINAVELL	17868
17107	FABERT	17868
17107	FAVARS	17868
17107	GINESTOSA, LA	17868
17107	GRAELLS	17868
17107	MOLLO	17868
17224	ABELLA	17869
17091	ESPINALBA	17869
17091	LLANARES, EL	17869
17091	LLANARS	17869
17224	LLEBRO	17869
17224	ROCA, LA (AYTO VILALLONGA)	17869
17192	SETCASES (MUNICIPIO)	17869
17224	TREGURA DE BAIX	17869
17224	TREGURA DE DALT	17869
17224	VILALLONGA DE TER	17869
18087	GRANADA	18001
18087	GRANADA	18002
18087	GRANADA	18003
18087	GRANADA	18004
18087	GRANADA	18005
18087	GRANADA	18006
18087	GRANADA	18007
18087	GRANADA	18008
18087	GRANADA	18009
18087	GRANADA	18010
18087	GRANADA	18011
18087	GRANADA	18012
18087	GRANADA	18013
18087	GRANADA	18014
18087	GRANADA	18015
18087	GRANADA	18016
18087	GRANADA	18070
18087	GRANADA	18071
18087	GRANADA	18080
18021	ARMILLA	18100
18911	BELICENA	18101
18911	AMBROZ	18102
18911	PURCHIL	18102
18905	GABIA LA CHICA	18110
18905	GABIA LA GRANDE	18110
18905	GABIAS, LAS	18110
18905	HIJAR	18110
18013	ALHAMA DE GRANADA	18120
18013	PILAS DE ALGAIDA	18125
18013	VENTAS DE ZAFARRAYA	18125
18020	ARENAS DEL REY	18126
18077	FORNES	18127
18106	JATAR	18127
18107	JAYENA	18127
18192	ZAFARRAYA	18128
18034	CACIN	18129
18020	PANTANO BERMEJALES	18129
18174	SANTA CRUZ DEL COMERCIO	18129
18034	TURRO, EL	18129
18072	ESCUZAR	18130
18126	MALAHÁ, LA	18130
18185	VENTAS DE HUELMA	18131
18001	AGRON	18132
18193	ZUBIA, LA	18140
18084	GOJAR	18150
18145	OGIJARES	18151
18068	DILAR	18152
18094	GUEJAR SIERRA	18160
18011	ALFACAR	18170
18189	VIZNAR	18179
18067	DIEZMA	18180
18063	DARRO	18181
18067	SILLAR BAJA	18181
18154	VILLARES, LOS	18181
18087	ALQUERIA DEL FARGUE	18182
18099	HUETOR DE SANTILLAN	18183
18024	BEAS DE GRANADA	18184
18047	CENES DE LA VEGA	18190
18087	LANCHA DEL GENIL	18190
18094	CANALES	18191
18157	PINOS GENIL	18191
18070	DUDAR	18192
18168	QUENTAR	18192
18134	BARRIO DE LA VEGA	18193
18134	BARRIO DE MONACHIL	18193
18134	MONACHIL	18193
18062	CHURRIANA DE LA VEGA	18194
18057	CULLAR VEGA	18195
18134	SIERRA NEVADA	18196
18165	PULIANAS	18197
18165	PULIANILLAS	18197
18101	HUETOR VEGA	18198
18036	CAJAR	18199
18127	MARACENA	18200
18153	JUNCARIL (PELIGROS)	18210
18153	PELIGROS	18210
18050	COGOLLOS VEGA	18211
18095	GÜEVEJAR	18212
18111	JUN	18213
18144	NIVAR	18214
18003	ALBOLOTE	18220
18003	JUNCARIL (ALBOLOTE)	18220
18022	ATARFE	18230
18158	PINOS PUENTE	18240
18132	MOCLIN	18247
18132	OLIVARES	18248
18132	TIENA	18248
18132	LIMONES	18249
18132	PUERTO LOPE	18249
18132	TOZAR	18249
18914	VALDERRUBIO	18250
18102	ALHONDIGUILLA	18260
18102	ILLORA	18260
18135	MILANOS (MONTEFRIO)	18270
18135	MONTEFRIO	18270
18012	ALGARINEJO	18280
18037	CALICASAS	18290
18022	CAPARACENA	18290
18003	CHAPARRAL, EL	18290
18158	ANZOLA	18291
18158	CASA NUEVA	18291
18158	ZUJAIRA	18291
18102	ESCOZNAR	18293
18102	OBEILAR	18293
18012	FUENTES DE CESNA	18295
18122	ESPERANZA, LA (HUETOR TAJAR)	18300
18122	LOJA	18300
18171	SALAR	18310
18012	CARRERA DE LA VIÑA	18311
18122	VENTORROS DE SAN JOSE	18311
18913	ZAGRA	18311
18122	VENTORROS DE BALERMA	18312
18122	VENTORROS DE LA LAGUNA	18312
18122	RIOFRIO	18313
18122	FUENTE CAMACHO	18314
18122	PALMA, LA	18314
18175	SANTAFE	18320
18115	LACHAR	18327
18158	FUENSANTA	18328
18115	PEÑUELAS	18328
18158	TRASMULAS	18328
18061	CASTILLO TAJARJA	18329
18061	CHIMENEAS	18329
18175	JAU, EL	18329
18059	CHAUCHINA	18330
18175	PEDRO RUIZ	18330
18022	SIERRA ELVIRA	18330
18048	CIJUELA	18339
18059	ROMILLA	18339
18079	FUENTE VAQUEROS	18340
18102	ALOMARTES	18350
18122	AGICAMPE (LOJA)	18360
18122	FABRICA, LA (LOJA)	18360
18100	HUETOR TAJAR	18360
18122	MILANOS (LOJA)	18360
18188	VILLANUEVA MESÍA	18369
18138	MORALEDA DE ZAFAYONA	18370
18102	TOCON	18380
18102	BRACANA	18381
18147	ORGIVA	18400
18147	BAYACAS	18410
18043	CARATAUNAS	18410
18176	SOPORTUJAR	18410
18151	PAMPANEIRA	18411
18032	BUBION	18412
18042	CAPILEIRA	18413
18901	ATALBEITAR	18414
18901	FERREIROLA	18414
18901	MECINA FONDALES	18414
18901	PITRES	18414
18163	PORTUGOS	18415
18033	BUSQUISTAR	18416
18180	TREVELEZ	18417
18147	AGUSTINES, LOS	18418
18147	BARRERAS, LAS	18418
18040	CAÑAR	18418
18147	TABLONES, LOS (ORGIVA)	18418
18147	TIJOLA	18418
18116	LANJARON	18420
18179	TORVIZCON	18430
18016	ALMEGIJAR	18438
18016	NOTAEZ	18438
18044	CASTARAS	18439
18035	CADIAR	18440
18035	NARILA	18448
18035	YATOR	18448
18121	LOBRAS	18449
18904	GOLCO	18450
18904	MECINA BOMBARON	18450
18030	BERCHULES	18451
18112	JUVILES	18452
18904	YEGEN	18460
18183	MECINA ALFAHAR	18470
18183	VALOR	18470
18182	UGIJAR	18480
18141	MURTAS	18490
18181	TURON	18491
18141	COJAYAR	18492
18182	JORAIRATAR	18492
18141	MECINA TEDEL	18492
18182	CHERIN	18494
18903	JUBAR	18494
18903	LAROLES	18494
18903	MAIRENA	18494
18903	PICENA	18494
18182	MONTOROS, LOS	18495
18089	GUADIX	18500
18027	BENALUA	18510
18907	ALCUDIA DE GUADIX	18511
18907	CHARCHES	18511
18907	ESFILIANA	18511
18907	RAMBLA DEL AGUA (CHARCHES)	18511
18114	CALAHORRA, LA	18512
18069	DOLAR	18512
18097	HUENEJA	18512
18074	FERREIRA	18513
18010	ALDEIRE	18514
18167	BEJARIN, EL	18515
18089	BELERDA	18515
18076	FONELAS	18515
18025	BEAS DE GUADIX	18516
18123	LUGROS	18516
18128	MARCHAL	18516
18161	POLICAR	18516
18054	CORTES Y GRAENA	18517
18054	LOPERA	18517
18154	PEZA, LA	18517
18168	TOCON DE QUENTAR	18517
18005	ALBUÑAN	18518
18018	ALQUIFE	18518
18049	COGOLLOS DE GUADIX	18518
18108	JEREZ DEL MARQUESADO	18518
18117	LANTEIRA	18518
18089	PAULENCA	18519
18167	PURULLENA	18519
18002	ALAMEDILLA	18520
18152	PEDRO MARTINEZ	18530
18015	ALICUN DE ORTEGA	18538
18064	DEHESAS DE GUADIX	18538
18187	VILLANUEVA DE LAS TORRES	18539
18083	DELGADILLO	18540
18096	HUELAGO	18540
18909	LABORCILLAS	18540
18909	MOREDA	18540
18909	MORELABOR	18540
18105	IZNALLOZ	18550
18088	GUADAHORTUNA	18560
18136	MONTEJICAR	18561
18159	BOGARRE	18562
18083	GOBERNADOR	18563
18178	TORRE CARDELA	18563
18051	COLOMERA	18564
18038	CAMPOTEJAR	18565
18028	BENALUA DE LAS VILLAS	18566
18065	DEHESAS VIEJAS	18567
18915	DOMINGO PEREZ	18567
18105	VENTAS DE ANDAR	18567
18159	PIÑAR	18568
18132	GUMIEL	18569
18137	MONTILLANA	18569
18066	DEIFONTES	18570
18140	MOTRIL	18600
18140	PUNTALON	18600
18140	TABLONES, LOS (MOTRIL)	18600
18140	VENTILLAS, LAS	18600
18173	LOBRES	18610
18133	MOLVIZAR	18611
18103	ITRABO	18612
18140	PLAYA GRANADA	18613
18140	VARADERO, EL	18613
18140	GARNATILLA, LA	18614
18093	GUALCHOS	18614
18124	LUJAR	18614
18906	GUAJAR ALTO	18615
18906	GUAJAR FARAGÜIT	18615
18906	GUAJAR FONDON	18615
18906	GUAJARES, LOS	18615
18184	GORGORACHA	18616
18184	LAGOS	18616
18014	ALHENDIN	18620
18149	OTURA	18630
18150	PADUL	18640
18071	DURCAL	18650
18119	ACEQUIAS	18656
18119	BEZNAR	18656
18119	CHITE	18656
18119	LECRIN	18656
18119	MONDUJAR	18656
18119	MURCHAS	18656
18119	TALARA	18656
18143	NIGUELAS	18657
18902	MELEGIS	18658
18910	PINOS DEL VALLE	18658
18902	RESTABAL	18658
18902	SALERES	18658
18902	VALLE, EL	18658
18007	ALBUÑUELAS	18659
18908	CONCHAR	18659
18908	COZVIJAR	18659
18071	MARCHENA	18659
18908	VILLAMENA	18659
18910	IZBOR	18660
18184	VELEZ DE BENAUDALLA	18670
18173	CALETA-GUARDIA, LA	18680
18173	SALOBREÑA	18680
18017	ALMUÑECAR	18690
18017	VELILLA-TARAMAY	18690
18017	HERRADURA, LA	18697
18148	OTIVAR	18698
18109	JETE	18699
18120	LENTEGI	18699
18006	ALBUÑOL	18700
18004	ALBONDON	18708
18147	ALCAZAR	18710
18177	ALFORNON	18710
18147	BARGIS	18710
18147	FREGENITE	18710
18162	HAZA DEL LINO (POLOPOS)	18710
18147	OLIAS	18710
18162	POLOPOS	18710
18170	RAMBLA DEL AGUA (RUBITE)	18711
18170	RUBITE	18711
18177	MELICENA	18713
18177	SORVILAN	18713
18916	TORRENUEVA COSTA	18720
18140	CALAHONDA	18730
18140	CARCHUNA	18730
18093	CASTELL DE FERRO	18740
18162	CASTILLO DE BAÑOS	18750
18162	HAZA DEL TRIGO	18750
18162	MAMOLA, LA	18750
18006	RABITA, LA	18760
18006	POZUELO, EL	18770
18023	BAZA	18800
18039	CANILES	18810
18194	ZUJAR	18811
18078	FREILA	18812
18912	CUEVAS DEL CAMPO	18813
18053	CORTES DE BAZA	18814
18053	CUCHARETAS, LAS	18814
18053	LANEROS, LOS	18814
18053	TEJA, LA	18814
18053	CAMPO CAMARA	18815
18046	CASTRIL	18816
18029	BENAMAUREL	18817
18045	CASTILLEJAR	18818
18164	PUEBLA DON FADRIQUE	18820
18098	HUESCAR	18830
18082	GALERA	18840
18056	CULLAR	18850
18146	ORCE	18858
18056	MATIAN	18859
18056	PULPITE	18859
18056	VENTA QUEMADA	18859
18056	VERTIENTES, LAS	18859
18089	BACOR	18860
18023	BAUL	18860
18089	OLIVAR	18860
18089	BALCONES, LOS	18870
18085	GOR	18870
18089	HERNAN VALLE	18880
18086	GORAFE	18890
18023	JAMULA	18891
18056	MARGEN, EL	18891
18056	VENTA DEL PERAL	18891
19130	GUADALAJARA	19001
19130	GUADALAJARA	19002
19130	GUADALAJARA	19003
19130	GUADALAJARA	19004
19130	GUADALAJARA	19005
19130	GUADALAJARA	19070
19130	GUADALAJARA	19071
19130	GUADALAJARA	19080
19212	PASTRANA	19100
19192	MONDEJAR	19110
19327	YEBRA	19111
19007	ALBARES	19112
19224	POZO DE ALMOGUERA	19112
19124	FUENTENOVILLA	19113
19176	MAZUECOS	19114
19021	ALMOGUERA	19115
19107	DRIEBES	19116
19212	FRANCISCANO PASTRANA	19116
19006	ALBALATE DE ZORITA	19117
19022	ALMONACID DE ZORITA	19118
19252	ANGUIX	19119
19022	BOLARQUE	19119
19335	CENTRAL NUCLEAR 'JOSE CABRERA'	19119
19152	COLONIAS DE SAN JOAQUIN, LAS	19119
19152	CUARTILLEJO	19119
19111	ESCARICHE	19119
19112	ESCOPETE	19119
19142	HONTOBA	19119
19150	HUEVA	19119
19152	ILLANA	19119
19006	NUEVA SIERRA DE ALTOMIRA	19119
19152	RIO LLANO	19119
19152	RIOLLANO	19119
19252	SAYATON	19119
19152	SOTO, EL (ILLANA)	19119
19335	ZORITA DE LOS CANES	19119
19245	SACEDON	19120
19009	ALCOCER	19125
19247	SALMERON	19126
19078	CASTILFORTE	19127
19245	CORCOLES	19127
19110	ESCAMILLA	19127
19184	MILLANA	19127
19211	ANCLAS, LAS	19128
19245	BRISAS, LAS	19128
19211	CERECEDA	19128
19106	CHILLARON DEL REY	19128
19169	MANTIEL	19128
19211	PARAISO, EL	19128
19211	PEÑALAGOS	19128
19019	ALIQUE	19129
19211	CASASANA	19129
19211	PAREJA	19129
19211	TABLADILLO	19129
19045	AUÑON	19130
19045	ENTREPEÑAS	19131
19045	PANTANO DE ENTREPEÑAS	19131
19018	ALHONDIGA	19132
19301	VALDECONCHA	19132
19023	ALOCEN	19133
19051	BERNINCHES	19133
19054	BUDIA	19133
19108	DURON	19133
19200	OLIVAR, EL	19133
19215	PEÑALVER	19134
19266	TENDILLA	19134
19041	ARMUÑA DE TAJUÑA	19135
19326	CIUDAD VALDELUZ	19139
19143	HORCHE	19140
19036	ARANZUEQUE	19141
19160	LORANCA DE TAJUÑA	19141
19297	VALDARACHAS	19141
19326	YEBES	19141
19161	LUPIANA	19142
19299	VALDEAVELLANO	19142
19155	IRUESTE	19143
19242	ROMANONES	19143
19249	SAN ANDRES DEL REY	19143
19329	YELAMOS DE ABAJO	19143
19330	YELAMOS DE ARRIBA	19143
19121	FUENTELENCINA	19144
19123	FUENTELVIEJO	19144
19194	MORATILLA DE LOS MELEROS	19144
19233	RENERA	19145
19130	IRIEPAL	19150
19082	CENTENERA	19151
19015	ALDEANUEVA DE GUADALAJARA	19152
19043	ATANZON	19153
19105	ALBOLLEQUE	19160
19105	CHILOECHES	19160
19225	POZO DE GUADALAJARA	19161
19225	MONTE ALCARRIA	19162
19225	PIEDRAS MENARAS	19162
19220	PIOZ	19162
19105	CIUDAD RESIDENCIAL EL CLAVIN	19163
19071	CASAR, EL	19170
19071	COLINAS, LAS	19170
19071	COTO, EL	19170
19071	MONTE CALDERÓN	19170
19058	CABANILLAS DEL CAMPO	19171
19126	GALAPAGOS	19174
19280	PARQUE DE LAS CASTILLAS	19174
19280	TORREJON DEL REY	19174
19300	VALDEAVERUELO	19174
19171	MARCHAMALO	19180
19120	FUENTELAHIGUERA DE ALBATAGES	19182
19130	USANOS	19182
19305	ALPEDRETE DE LA SIERRA	19184
19070	CASA DE UCEDA	19184
19288	TORTUERO DE LA SIERRA	19184
19305	VALDEPEÑAS DE LA SIERRA	19184
19323	VILLASECA DE UCEDA	19184
19325	VIÑUELAS	19184
19071	LAGO DEL JARAL	19185
19071	MESONES DE UCEDA	19185
19300	SOTOLARGO	19185
19304	VALBUENO	19185
19304	VALDENUÑO FERNANDEZ	19185
19102	CUBILLO DE UCEDA, EL	19186
19293	UCEDA	19187
19293	CARAQUIZ	19188
19293	CARAQUIZ I, II Y III	19188
19274	TORIJA	19190
19290	BELTRANEJA	19192
19125	GAJANEJOS	19192
19290	MIRADOR DEL CID, EL	19192
19290	TRIJUEQUE	19192
19130	TARACENA	19193
19138	ARCIPRESTE	19196
19039	ARGECILLA	19196
19159	LEDANCA	19196
19196	MUDUEX	19196
19296	UTANDE	19196
19298	VALDEARENAS	19196
19159	VALFERMOSO DE LAS MONJAS	19196
19066	CAÑIZAR	19197
19088	CIRUELAS	19197
19133	HERAS DE AYUSO	19197
19133	PALACIO DE HERAS, EL	19197
19274	REBOLLOSA DE HITA	19197
19279	SOPETRAN	19197
19279	TORRE DEL BURGO	19197
19130	VALDENOCHES	19197
19286	TORTOLA DE HENARES	19198
19046	ACEQUILLA	19200
19046	AZUQUECA DE HENARES	19200
19046	BARRIADA DE ASFAIN	19200
19046	MIRALCAMPO	19200
19024	ALOVERA	19208
19024	EUSEBIO CENTENERA	19208
19230	QUER	19209
19319	VILLANUEVA DE LA TORRE	19209
19331	YUNQUERA DE HENARES	19210
19166	MALAGA DEL FRESNO	19219
19167	MALAGUILLA	19219
19151	HUMANES DE MOHERNANDO	19220
19262	TAMAJON	19222
19060	CAMPILLEJO	19223
19060	CAMPILLO DE RANAS	19223
19060	ESPINAR, EL	19223
19165	MAJAELRAYO	19223
19060	ROBLELACASA	19223
19060	ROBLELUENGO	19223
19060	VADO, EL	19223
19060	MATALLANA, PRESA DE	19224
19311	VALVERDE DE LOS ARROYOS	19224
19262	ALMIRUETE	19225
19182	MIERLA, LA	19225
19262	MURIEL	19225
19262	PALANCARES	19225
19229	PUEBLA DE VALLES	19225
19234	RETIENDAS	19225
19307	VALDESOTOS	19225
19189	MOHERNANDO	19226
19005	ALARILLA	19227
19189	COLEGIO SALESIANO MALUQUE	19227
19189	MALUQUE	19227
19189	MALUQUE, DEPURADORA	19227
19173	MATARRUBIA	19227
19239	ROBLEDILLO DE MOHERNANDO	19227
19263	TARAGUDO	19227
19151	CEREZO DE MOHERNANDO	19229
19151	HUMANES DE MOHERNANDO	19229
19193	MONTARRON	19229
19151	PALACIOS, LOS	19229
19151	PEÑAHORA	19229
19228	PUEBLA DE BELEÑA	19229
19151	RAZBONA	19229
19092	TORREBELEÑA	19229
19092	COGOLLUDO	19230
19092	ALEAS	19237
19037	ARBANCON	19237
19092	BELEÑA DE SORBE	19237
19119	FUENCEMILLAN	19237
19248	SAN ANDRES DEL CONGOSTO	19237
19901	SEMILLAS	19237
19334	ZARZUELA DE JADRAQUE	19237
19042	ARROYO DE FRAGUAS	19238
19146	HUERCE, LA	19238
19203	NAVA DE JADRAQUE, LA	19238
19146	UMBRALEJO	19238
19146	VALDEPINILLOS	19238
19092	VEGUILLAS	19238
19311	ZARZUELA DE GALVE	19238
19191	MONASTERIO	19239
19156	JADRAQUE	19240
19135	HIENDELAENCINA	19242
19057	BUSTARES	19243
19097	CONGOSTRINA	19243
19129	GASCUEÑA DE BORNOVA	19243
19197	NAVAS DE JADRAQUE, LAS	19243
19226	PRADENA DE ATIENZA	19243
19240	ROBLEDO DE CORPES	19243
19269	TOBA, LA	19243
19321	VILLARES DE JADRAQUE	19243
19096	ALDEANUEVA DE ATIENZA	19244
19203	ORDIAL, EL	19244
19031	ANGON	19245
19080	CENDEJAS DE ENMEDIO	19245
19081	CENDEJAS DE LA TORRE	19245
19080	CENDEJAS DEL PADRASTRO	19245
19157	JIRUEQUE	19245
19198	NEGREDO	19245
19208	PALMACES DE JADRAQUE	19245
19208	PANTANO DE PALMACES	19245
19231	REBOLLOSA DE JADRAQUE	19245
19250	SANTIUSTE	19245
19281	TORREMOCHA DE JADRAQUE	19245
19073	CASAS DE SAN GALINDO	19246
19156	CASTILBLANCO DE HENARES	19246
19177	MEDRANDA	19246
19187	MIRALRIO	19246
19138	PADILLA DE HITA	19246
19218	PINILLA DE JADRAQUE	19246
19318	VILLANUEVA DE ARGECILLA	19246
19156	BARRIO ESTACION DE JADRAQUE	19247
19055	BUJALARO	19247
19113	CARRASCOSA DE HENARES	19247
19156	JADRAQUE	19247
19179	MEMBRILLERA	19247
19156	POLIGONO PEÑABLANCA	19247
19138	HITA	19248
19055	CHOCOLATERO, EL	19249
19257	SIGÜENZA	19250
19011	ALCOLEA DEL PINAR	19260
19011	CORTES DE TAJUÑA	19261
19162	LUZAGA	19261
19011	TORTONDA	19261
19011	VILLAVERDE DEL DUCADO	19261
19257	BARBATONA	19262
19116	ESTRIEGANA	19262
